region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
Northampton County,Pennsylvania,40.9523785,40.5379294,-75.0520568,-75.6056004,40.712177270333136,-75.322547543889854,971.55,90099,88.331685266280545,84.758374803623667,293665,1631268,1030783,1125912,2243026,38,6324654,9.5,1581163.5,73450787.305435181,492472374.65182507,278301349.67604977,306143602.59154046,647974073.55751669,10754.019250488282,1798342187.7823675,"[[0,18257],[5,28578],[10,20029],[15,10949],[20,4912],[25,2190],[30,1124],[35,689],[40,421],[45,313],[50,275],[55,220],[60,174],[65,127],[70,114],[75,118],[80,80],[85,91],[90,90],[95,81],[100,55],[105,43],[110,53],[115,51],[120,40],[125,33],[130,36],[135,40],[140,23],[145,27],[150,34],[155,19],[160,29],[165,16],[170,25],[175,23],[180,14],[185,22],[190,15],[195,15],[200,22],[205,14],[210,15],[215,9],[220,9],[225,12],[230,8],[235,18],[240,8],[245,14],[250,10],[255,8],[260,10],[265,9],[270,11],[275,4],[280,4],[285,12],[290,5],[295,5],[300,7],[305,6],[310,13],[315,8],[320,10],[325,6],[330,5],[335,6],[340,6],[345,6],[350,5],[355,4],[360,3],[365,5],[370,2],[375,4],[380,4],[385,4],[390,2],[395,5],[400,1],[405,6],[410,9],[415,2],[420,5],[425,4],[430,1],[435,5],[440,2],[445,2],[450,4],[455,3],[460,6],[470,1],[475,6],[480,4],[485,4],[490,3],[495,1],[505,4],[510,3],[515,1],[520,5],[525,1],[530,4],[535,5],[540,4],[545,7],[550,4],[555,2],[560,2],[565,2],[570,1],[575,2],[580,3],[585,1],[590,1],[595,3],[600,2],[605,3],[610,3],[615,2],[620,2],[625,2],[630,4],[635,4],[640,5],[650,1],[660,2],[665,1],[670,2],[675,1],[685,2],[700,3],[710,1],[715,1],[720,1],[725,2],[730,1],[735,3],[740,1],[750,2],[760,2],[775,2],[790,1],[795,2],[800,1],[810,1],[815,2],[830,2],[840,1],[845,2],[850,1],[860,1],[870,1],[880,1],[885,1],[890,1],[900,1],[905,2],[910,1],[915,3],[920,1],[935,1],[940,1],[945,2],[950,2],[965,1],[970,1],[975,2],[980,2],[985,2],[1000,3],[1015,1],[1030,1],[1040,1],[1045,2],[1070,1],[1075,2],[1080,1],[1110,1],[1120,1],[1125,1],[1135,1],[1140,1],[1145,1],[1155,2],[1185,1],[1190,1],[1195,1],[1200,1],[1205,2],[1215,1],[1220,1],[1225,1],[1230,1],[1250,1],[1265,1],[1285,1],[1295,1],[1300,1],[1305,1],[1310,1],[1315,1],[1325,1],[1330,1],[1335,1],[1340,1],[1350,1],[1355,1],[1365,1],[1375,1],[1425,1],[1435,1],[1440,1],[1490,1],[1495,1],[1500,3],[1515,1],[1535,1],[1540,1],[1550,1],[1565,1],[1580,1],[1585,1],[1600,1],[1615,1],[1635,1],[1680,1],[1685,1],[1695,1],[1700,1],[1720,1],[1725,1],[1745,1],[1790,1],[1830,1],[1860,2],[1870,1],[1905,1],[1920,1],[1930,1],[1955,1],[1985,1],[1995,1],[2040,1],[2075,1],[2085,1],[2130,1],[2135,1],[2195,1],[2255,1],[2385,1],[2455,1],[2465,1],[2555,2],[2560,1],[2580,1],[2615,1],[2620,2],[2630,1],[2660,1],[2740,1],[2915,1],[3000,1],[3050,1],[3125,1],[3200,1],[3245,1],[3275,1],[3300,1],[3465,1],[3580,1],[3660,1],[3845,1],[3850,1],[4505,1],[5185,1]]",1142775.6623803026,145
Northumberland County,Pennsylvania,41.1744656,40.612588,-76.3969392,-76.9343499,40.871381464465927,-76.671290408972354,950.3,6085,19.390603602654586,82.642944451989678,23364,87212,70656,51562,221109,31,453903,7.75,113475.75,5801561.2622802733,26019597.540502917,19529869.35889893,13516715.013934327,63467116.50723879,8704.483209228516,128334859.68285529,"[[0,1596],[5,2135],[10,1056],[15,488],[20,252],[25,138],[30,86],[35,50],[40,32],[45,23],[50,20],[55,20],[60,12],[65,15],[70,10],[75,10],[80,15],[85,14],[90,7],[95,5],[100,5],[105,5],[110,5],[115,1],[120,5],[125,5],[130,2],[135,4],[145,2],[150,1],[155,2],[160,2],[165,2],[170,2],[175,2],[180,2],[185,2],[190,3],[195,1],[200,3],[215,1],[225,1],[235,1],[245,2],[255,1],[270,1],[285,2],[295,2],[315,1],[330,2],[340,1],[345,2],[355,1],[365,2],[395,1],[405,1],[420,1],[425,1],[445,2],[460,1],[470,1],[540,1],[585,1],[630,1],[720,1],[775,1],[965,1],[1105,2],[1170,1],[1380,1],[1585,1],[1795,1],[1850,2],[3925,1],[4165,1],[4740,1]]",81551.750983170787,2
Nueces County,Texas,27.962408,27.5605088,-97.0493086,-97.9220703,27.734945633767033,-97.424945741117483,1133.05,71321,58.03836780221711,93.884186554688213,711636,929684,881075,949842,2717761,50,6189998,12.5,1547499.5,216379992.81564945,326643880.72520763,285810153.28218985,312076684.15159291,936235981.66028464,16315.347930908203,2077146692.6349254,"[[0,7421],[5,18319],[10,17458],[15,10924],[20,6232],[25,3119],[30,1681],[35,1000],[40,677],[45,538],[50,475],[55,339],[60,285],[65,240],[70,205],[75,165],[80,150],[85,161],[90,149],[95,102],[100,104],[105,89],[110,91],[115,84],[120,63],[125,62],[130,46],[135,48],[140,48],[145,39],[150,39],[155,34],[160,35],[165,39],[170,38],[175,29],[180,25],[185,19],[190,30],[195,27],[200,28],[205,27],[210,17],[215,17],[220,16],[225,13],[230,18],[235,21],[240,17],[245,8],[250,12],[255,10],[260,18],[265,11],[270,11],[275,6],[280,7],[285,9],[290,8],[295,8],[300,9],[305,11],[310,4],[315,7],[320,8],[325,6],[330,10],[335,5],[340,9],[345,9],[350,6],[355,8],[360,13],[365,5],[370,6],[375,2],[380,2],[385,4],[390,6],[395,8],[400,5],[405,5],[410,4],[415,2],[420,7],[425,4],[430,6],[435,3],[440,3],[445,7],[450,3],[455,4],[460,6],[465,2],[470,7],[475,2],[480,5],[485,1],[490,4],[495,2],[500,4],[505,2],[515,2],[525,1],[530,1],[535,3],[540,1],[545,6],[550,3],[555,2],[560,2],[565,3],[570,4],[575,1],[580,4],[585,2],[590,4],[600,4],[605,7],[610,2],[620,1],[625,4],[630,1],[635,2],[650,1],[660,3],[665,3],[670,4],[675,1],[680,3],[685,1],[695,1],[705,1],[710,2],[720,1],[725,1],[740,2],[745,2],[750,1],[765,2],[770,3],[775,3],[780,1],[785,2],[790,1],[795,1],[800,2],[805,2],[810,1],[815,2],[820,2],[835,1],[840,1],[845,1],[850,1],[860,2],[865,3],[870,3],[885,1],[900,1],[910,1],[915,2],[920,1],[925,1],[945,1],[950,1],[960,2],[985,1],[995,1],[1010,1],[1035,1],[1050,1],[1095,2],[1105,1],[1110,3],[1120,1],[1190,1],[1200,2],[1215,1],[1225,3],[1245,1],[1270,1],[1280,1],[1300,1],[1310,1],[1350,1],[1370,1],[1405,3],[1410,1],[1430,1],[1435,1],[1460,1],[1555,1],[1595,1],[1615,1],[1645,2],[1670,1],[1675,1],[1715,1],[1765,1],[1780,1],[1810,1],[1965,1],[2245,1],[2250,1],[2290,1],[2365,1],[2500,1],[2525,1],[3015,1]]",1009902.7805063161,23
Oakland County,Michigan,42.888297,42.4317179,-83.0837405,-83.6882541,42.589473833102822,-83.310799793681383,951.15,299621,82.217481292787767,77.36027843617191,1227722,5389195,3141265,4174665,10931676,39,24864523,9.75,6216130.75,300905960.73114628,1559564574.970001,821474614.483594,1107144671.8702033,3102714808.8137989,10528.733764648438,6891804630.8687439,"[[0,60809],[5,91465],[10,65575],[15,35611],[20,15440],[25,6715],[30,3597],[35,2505],[40,1880],[45,1467],[50,1190],[55,949],[60,816],[65,737],[70,644],[75,641],[80,540],[85,481],[90,436],[95,403],[100,366],[105,345],[110,292],[115,283],[120,258],[125,250],[130,209],[135,226],[140,188],[145,166],[150,153],[155,141],[160,153],[165,133],[170,136],[175,135],[180,120],[185,113],[190,87],[195,103],[200,86],[205,91],[210,89],[215,91],[220,86],[225,66],[230,73],[235,64],[240,66],[245,68],[250,57],[255,64],[260,59],[265,64],[270,61],[275,49],[280,62],[285,47],[290,49],[295,50],[300,44],[305,50],[310,42],[315,37],[320,45],[325,49],[330,43],[335,40],[340,28],[345,41],[350,36],[355,40],[360,51],[365,47],[370,32],[375,34],[380,24],[385,31],[390,19],[395,29],[400,27],[405,34],[410,37],[415,28],[420,28],[425,27],[430,24],[435,26],[440,18],[445,23],[450,26],[455,23],[460,14],[465,14],[470,30],[475,30],[480,22],[485,21],[490,20],[495,25],[500,30],[505,25],[510,10],[515,20],[520,15],[525,12],[530,24],[535,13],[540,19],[545,17],[550,16],[555,11],[560,15],[565,11],[570,13],[575,17],[580,17],[585,11],[590,11],[595,14],[600,18],[605,11],[610,14],[615,14],[620,10],[625,5],[630,8],[635,4],[640,7],[645,9],[650,11],[655,16],[660,7],[665,8],[670,7],[675,5],[680,9],[685,9],[690,11],[695,11],[700,8],[705,6],[710,5],[715,13],[720,12],[725,8],[730,10],[735,5],[740,12],[745,5],[750,5],[755,6],[760,7],[765,5],[770,11],[775,5],[780,9],[785,8],[790,7],[795,3],[800,4],[805,5],[810,11],[815,11],[820,5],[825,9],[830,1],[835,4],[840,4],[845,4],[850,3],[855,6],[860,2],[865,4],[870,7],[875,8],[880,6],[885,2],[890,3],[895,9],[900,3],[905,7],[910,6],[915,3],[920,5],[925,5],[930,2],[935,3],[940,4],[945,3],[950,5],[955,5],[960,2],[965,4],[970,5],[975,4],[980,4],[985,3],[990,1],[995,4],[1000,2],[1005,3],[1010,5],[1015,4],[1020,1],[1025,2],[1030,3],[1035,5],[1040,4],[1045,5],[1050,3],[1055,5],[1060,2],[1065,1],[1070,1],[1075,2],[1080,3],[1085,3],[1090,3],[1095,5],[1100,2],[1105,5],[1115,1],[1120,2],[1125,2],[1130,1],[1135,2],[1140,2],[1145,3],[1150,2],[1155,6],[1160,3],[1165,2],[1170,6],[1175,2],[1180,6],[1185,3],[1190,4],[1195,1],[1200,3],[1205,8],[1210,5],[1215,2],[1220,2],[1225,3],[1230,3],[1235,3],[1240,2],[1245,3],[1250,3],[1255,1],[1260,4],[1270,2],[1275,2],[1280,2],[1285,3],[1290,4],[1295,1],[1300,3],[1305,1],[1310,4],[1315,2],[1320,3],[1325,2],[1335,1],[1340,1],[1350,1],[1355,1],[1360,2],[1370,1],[1380,1],[1385,4],[1390,3],[1395,1],[1405,3],[1410,1],[1415,1],[1420,3],[1425,1],[1435,6],[1440,2],[1445,3],[1450,1],[1455,2],[1465,1],[1470,2],[1475,4],[1480,2],[1485,3],[1500,3],[1505,1],[1510,2],[1520,1],[1535,3],[1545,3],[1550,1],[1555,1],[1565,2],[1575,1],[1580,1],[1590,2],[1595,1],[1600,2],[1610,1],[1620,1],[1625,1],[1630,1],[1635,1],[1640,4],[1645,2],[1650,1],[1655,2],[1660,1],[1680,3],[1685,2],[1700,2],[1705,2],[1710,1],[1715,2],[1725,1],[1735,1],[1745,1],[1770,1],[1780,2],[1785,1],[1790,1],[1800,1],[1805,1],[1815,2],[1825,1],[1855,2],[1860,2],[1865,1],[1875,1],[1880,2],[1885,1],[1895,2],[1905,1],[1910,3],[1920,1],[1925,2],[1935,1],[1940,2],[1945,2],[1955,1],[1960,2],[1965,1],[1975,1],[1980,1],[1985,1],[1995,1],[2005,1],[2015,1],[2020,1],[2045,1],[2060,2],[2065,1],[2075,3],[2090,2],[2095,1],[2105,1],[2115,2],[2135,1],[2140,1],[2145,1],[2150,1],[2165,1],[2170,1],[2205,1],[2210,1],[2215,2],[2225,1],[2230,3],[2240,1],[2250,1],[2280,1],[2295,1],[2300,1],[2315,1],[2320,1],[2350,1],[2380,1],[2385,2],[2390,1],[2400,1],[2475,2],[2505,1],[2535,1],[2565,2],[2570,1],[2585,1],[2600,1],[2650,1],[2680,1],[2730,1],[2785,1],[2840,1],[2855,1],[2905,1],[2935,1],[2965,1],[2980,1],[2985,1],[3000,1],[3055,1],[3075,1],[3130,1],[3140,1],[3155,1],[3335,1],[3415,1],[3495,1],[3810,1],[3965,1],[3990,1],[4285,1],[7195,1]]",5428200.5161791118,225
Ocean County,New Jersey,40.1722291,39.5316065,-74.0340057,-74.5525988,39.93849180449881,-74.209797664481442,1018.3,116717,54.615237597463128,83.356186884918088,316871,1972744,1551312,1458188,1623324,40,6922439,10,1730609.75,82708470.367901623,619921569.75598121,444302167.79122311,409912930.4397096,488693848.77904373,11885.782525634766,2045538987.1338599,"[[0,19233],[5,38328],[10,29815],[15,16813],[20,5895],[25,1727],[30,983],[35,579],[40,440],[45,311],[50,277],[55,225],[60,181],[65,154],[70,151],[75,137],[80,121],[85,110],[90,78],[95,69],[100,54],[105,60],[110,57],[115,36],[120,41],[125,44],[130,37],[135,18],[140,24],[145,16],[150,18],[155,19],[160,22],[165,18],[170,15],[175,9],[180,19],[185,12],[190,10],[195,16],[200,8],[205,11],[210,13],[215,14],[220,8],[225,5],[230,3],[235,11],[240,5],[245,14],[250,11],[255,10],[260,5],[265,10],[270,6],[275,10],[280,6],[285,7],[290,8],[295,2],[300,5],[305,5],[310,6],[315,7],[320,10],[325,3],[330,6],[335,6],[340,6],[345,4],[350,5],[355,6],[360,7],[365,6],[370,3],[375,4],[380,3],[385,5],[390,5],[395,1],[400,6],[410,4],[415,2],[420,2],[425,6],[430,8],[435,6],[440,4],[445,4],[450,5],[455,4],[460,3],[465,2],[470,1],[475,2],[480,4],[485,3],[490,6],[495,3],[500,2],[505,3],[510,4],[515,7],[520,4],[525,1],[530,5],[535,1],[540,4],[545,3],[550,1],[555,1],[565,6],[570,3],[575,1],[580,2],[585,2],[590,2],[595,4],[600,2],[605,4],[615,2],[620,3],[635,2],[640,1],[645,1],[655,1],[660,1],[670,2],[675,3],[680,5],[685,2],[690,3],[700,1],[705,2],[710,2],[715,1],[720,2],[725,2],[730,1],[735,4],[740,4],[745,2],[750,2],[760,1],[775,2],[780,1],[785,1],[805,2],[825,2],[830,1],[840,1],[855,1],[860,1],[865,1],[880,1],[890,2],[940,1],[945,1],[950,2],[955,1],[985,1],[995,1],[1025,2],[1030,1],[1040,1],[1055,1],[1070,2],[1075,2],[1080,1],[1105,1],[1125,2],[1160,1],[1175,1],[1185,1],[1195,1],[1200,1],[1210,1],[1215,1],[1220,1],[1260,2],[1265,1],[1275,1],[1280,3],[1285,1],[1290,1],[1295,2],[1325,1],[1345,1],[1370,2],[1385,1],[1400,1],[1415,1],[1425,1],[1430,1],[1450,1],[1470,1],[1495,1],[1500,2],[1600,1],[1610,1],[1615,1],[1675,1],[1680,1],[1740,1],[1805,1],[1830,2],[1875,1],[1905,1],[1955,1],[1995,1],[2015,1],[2045,1],[2145,1],[2350,1],[2405,1],[2470,1]]",1299729.1502783461,0
Oconee County,South Carolina,35.0248403,34.4855351,-82.834905,-83.3531624,34.710493607920007,-83.011124622933679,1101.6,4270,12.167449994534921,76.715774344232841,26387,87606,58505,70633,319815,48,562946,12,140736.5,7566573.80872192,29802451.398345947,17847818.705242913,22385726.009594731,106344348.17911987,15041.240991210938,183946918.10102537,"[[0,648],[5,1032],[10,886],[15,562],[20,295],[25,195],[30,120],[35,65],[40,56],[45,47],[50,37],[55,33],[60,22],[65,21],[70,19],[75,11],[80,16],[85,9],[90,9],[95,14],[100,8],[105,10],[110,8],[115,7],[120,8],[125,7],[130,5],[135,1],[140,1],[145,4],[150,1],[155,2],[160,7],[165,4],[170,5],[175,3],[180,4],[185,5],[190,2],[195,1],[200,3],[205,1],[210,3],[215,3],[220,3],[225,3],[240,1],[245,1],[260,3],[265,1],[270,1],[275,1],[280,1],[305,2],[310,1],[320,1],[335,1],[350,2],[355,1],[365,1],[370,1],[380,2],[390,2],[395,1],[410,1],[420,1],[425,1],[495,1],[520,1],[580,1],[630,1],[665,1],[685,1],[705,1],[725,2],[730,1],[745,1],[780,1],[895,1],[910,1],[935,1],[955,1],[990,1],[1050,1],[1055,1],[1080,1],[1210,1],[1305,1],[1315,1],[1470,1],[1540,1],[1580,1],[1600,1],[1635,1],[1825,1],[1955,1],[1995,1],[2050,1],[2095,1],[2145,1],[2725,1],[3405,1],[3550,1]]",107985.39373378039,3
Oconee County,Georgia,33.9635159,33.7045318,-83.2779651,-83.6447558,33.872088854500007,-83.457969587527316,1092.25,5997,37.494565217391305,86.925641397303963,30546,151477,86771,106461,185968,53,561223,13.25,140305.75,8724277.1019531246,50454868.579443328,26123810.633685295,33223828.569323737,61428451.112969995,16709.113232421874,179955235.99737552,"[[0,637],[5,1352],[10,1417],[15,1062],[20,604],[25,302],[30,156],[35,83],[40,47],[45,36],[50,27],[55,21],[60,21],[65,15],[70,14],[75,13],[80,8],[85,12],[90,14],[95,5],[100,5],[105,9],[110,6],[115,4],[120,3],[125,5],[130,6],[135,3],[140,4],[145,5],[150,4],[155,4],[160,3],[165,2],[170,8],[175,3],[180,3],[185,2],[190,2],[195,2],[200,4],[205,2],[210,3],[215,1],[220,3],[225,2],[230,1],[235,5],[245,1],[250,1],[255,2],[260,1],[270,1],[275,2],[280,2],[285,1],[295,1],[305,2],[325,1],[335,1],[345,1],[355,3],[365,1],[370,1],[415,1],[435,1],[460,1],[500,2],[505,1],[545,1],[575,1],[645,1],[655,1],[665,1],[765,1],[790,1],[810,1],[840,1],[920,1],[990,1],[1015,1],[1110,1],[1320,1],[1420,1],[2010,1],[2015,1],[2660,1],[2800,1]]",106998.87813398481,8
Ogle County,Illinois,42.2036007,41.888726,-88.9393102,-89.6871298,42.035172539348252,-89.275036016450841,960.5,38,0.14181773338266124,82.6086956521739,192,884,598,832,167,56,2673,14,668.25,47666.068096923831,263301.77578735352,162662.91652221684,226276.45313110357,45710.662707519528,14505.434381103516,745617.87624511693,"[[0,8],[5,6],[10,5],[15,9],[20,2],[25,3],[30,2],[35,1],[60,1],[85,1]]",617.26271119267483,0
Okaloosa County,Florida,30.9912621,30.3793206,-86.3973024,-86.7994261,30.50217599917173,-86.565351095464663,1088.85,6660,15.327530115185088,76.411197797154657,52780,131553,99658,112609,225102,52,621702,13,155425.5,15188822.087646481,44723920.367614746,30887916.893621821,34607879.625933848,74841666.038043231,16405.818768310546,200250205.01286006,"[[0,965],[5,1516],[10,1289],[15,1022],[20,722],[25,358],[30,196],[35,82],[40,62],[45,54],[50,44],[55,28],[60,20],[65,24],[70,21],[75,18],[80,17],[85,16],[90,14],[95,11],[100,11],[105,13],[110,15],[115,8],[120,9],[125,4],[130,9],[135,6],[140,4],[145,5],[150,2],[155,7],[160,6],[165,2],[175,2],[180,2],[185,2],[190,1],[200,3],[205,4],[210,4],[215,3],[220,2],[225,2],[230,2],[235,1],[245,1],[250,1],[260,1],[265,1],[270,1],[275,1],[280,1],[290,1],[300,1],[315,1],[320,2],[325,1],[335,1],[345,1],[355,2],[375,1],[405,1],[410,1],[435,1],[460,1],[470,2],[495,2],[520,1],[540,1],[575,1],[630,1],[645,1],[665,1],[710,1],[715,1],[740,1],[750,1],[755,1],[765,2],[770,1],[800,1],[810,1],[895,1],[910,1],[915,1],[1015,1],[1165,1],[1375,1],[1480,1],[1565,1],[2045,1],[2300,1]]",119065.98418058244,6
Oklahoma County,Oklahoma,35.7254683,35.3773162,-97.141217,-97.6737387,35.5219274989367,-97.499125818707412,1154.3,268891,88.846442567051753,96.266634206767179,863582,5848766,3145895,4959668,9852090,55,24670001,13.75,6167500.25,255859288.83714595,2139091959.9618096,985730377.98830593,1637773284.5249355,3372817737.7191715,18611.566796875,8391272649.0313683,"[[0,24550],[5,60361],[10,63826],[15,53628],[20,27525],[25,12129],[30,6126],[35,3685],[40,2489],[45,1673],[50,1337],[55,1147],[60,877],[65,756],[70,639],[75,538],[80,452],[85,436],[90,383],[95,360],[100,334],[105,303],[110,268],[115,224],[120,226],[125,202],[130,185],[135,189],[140,159],[145,156],[150,128],[155,118],[160,109],[165,99],[170,102],[175,97],[180,102],[185,77],[190,89],[195,66],[200,72],[205,69],[210,63],[215,59],[220,73],[225,45],[230,47],[235,45],[240,52],[245,55],[250,47],[255,41],[260,36],[265,48],[270,40],[275,38],[280,26],[285,39],[290,43],[295,35],[300,34],[305,31],[310,33],[315,33],[320,23],[325,27],[330,25],[335,23],[340,31],[345,25],[350,30],[355,26],[360,28],[365,18],[370,21],[375,23],[380,29],[385,19],[390,25],[395,14],[400,14],[405,23],[410,20],[415,13],[420,16],[425,12],[430,14],[435,15],[440,18],[445,18],[450,15],[455,21],[460,13],[465,12],[470,16],[475,17],[480,18],[485,16],[490,8],[495,19],[500,11],[505,12],[510,15],[515,12],[520,15],[525,16],[530,7],[535,8],[540,4],[545,6],[550,7],[555,13],[560,8],[565,11],[570,7],[575,5],[580,7],[585,8],[590,13],[595,5],[600,7],[605,4],[610,11],[615,11],[620,11],[625,13],[630,6],[635,9],[640,10],[645,9],[650,7],[655,4],[660,9],[665,11],[670,11],[675,7],[680,7],[685,8],[690,9],[695,7],[700,8],[705,5],[710,10],[715,4],[720,3],[725,2],[730,3],[735,6],[740,5],[745,4],[750,4],[755,2],[760,7],[765,1],[770,3],[775,4],[780,6],[785,2],[790,6],[795,4],[800,12],[805,9],[810,3],[815,3],[820,3],[825,3],[830,7],[835,3],[840,4],[845,4],[850,5],[855,4],[860,5],[865,4],[875,1],[880,4],[885,2],[890,1],[895,4],[900,5],[910,4],[915,3],[920,2],[925,2],[930,2],[935,4],[940,1],[945,2],[950,5],[955,4],[960,3],[965,5],[970,2],[980,7],[985,4],[990,3],[995,6],[1000,1],[1005,6],[1010,1],[1015,6],[1020,4],[1025,1],[1030,2],[1035,3],[1040,1],[1045,5],[1050,1],[1055,2],[1060,2],[1065,4],[1070,4],[1075,4],[1085,4],[1090,3],[1095,2],[1100,3],[1105,3],[1110,1],[1115,3],[1120,1],[1125,1],[1130,3],[1135,3],[1140,2],[1145,3],[1150,2],[1155,2],[1160,1],[1165,5],[1170,3],[1180,1],[1185,2],[1190,3],[1195,1],[1200,2],[1205,2],[1210,5],[1215,2],[1225,1],[1230,1],[1235,1],[1240,2],[1245,1],[1250,1],[1255,2],[1260,3],[1265,2],[1270,1],[1275,3],[1285,1],[1290,2],[1295,2],[1305,2],[1310,2],[1315,1],[1320,3],[1325,3],[1335,2],[1340,1],[1350,1],[1355,3],[1360,1],[1365,1],[1370,4],[1380,1],[1395,2],[1400,2],[1405,2],[1410,1],[1420,1],[1435,1],[1440,1],[1455,4],[1460,2],[1465,3],[1470,1],[1475,2],[1480,2],[1485,2],[1490,2],[1495,3],[1505,4],[1510,2],[1515,2],[1520,1],[1525,1],[1530,1],[1535,1],[1540,2],[1570,2],[1575,1],[1585,1],[1605,1],[1620,1],[1625,2],[1630,1],[1635,3],[1640,1],[1645,1],[1660,1],[1680,2],[1700,1],[1705,1],[1710,2],[1725,2],[1745,2],[1755,1],[1770,1],[1775,1],[1785,2],[1795,1],[1800,1],[1805,2],[1815,1],[1820,2],[1835,1],[1840,1],[1860,2],[1865,1],[1870,2],[1890,1],[1895,1],[1900,2],[1910,2],[1915,1],[1920,1],[1930,1],[1945,3],[1950,1],[1960,1],[1990,1],[1995,1],[2000,1],[2005,1],[2025,1],[2030,1],[2040,1],[2055,1],[2060,1],[2135,1],[2140,1],[2150,1],[2160,1],[2170,1],[2210,2],[2215,2],[2220,1],[2235,1],[2245,2],[2300,1],[2310,1],[2315,1],[2345,1],[2355,1],[2390,1],[2405,1],[2490,1],[2495,1],[2515,1],[2535,1],[2550,1],[2555,1],[2590,1],[2640,1],[2650,1],[2755,1],[2765,1],[2785,1],[2795,1],[2815,1],[2855,1],[2880,1],[2915,1],[2945,1],[2955,1],[3115,1],[3205,1],[3245,1],[3265,1],[3285,1],[3375,1],[3420,1],[3430,1],[3555,1],[3620,1],[3635,1],[3680,2],[3770,1],[3805,1],[3990,1],[4005,1],[4015,1],[4090,1],[4185,1],[4250,1],[4480,1],[4800,1],[4815,1],[4965,1],[5555,1],[6430,1],[6510,1]]",5676481.0024984144,304
Oldham County,Kentucky,38.5183984,38.2878738,-85.2847154,-85.6250095,38.37504369802248,-85.4559430384223,1006.4,9515,38.459003185996266,90.60179013521234,46839,209338,127426,171107,83304,47,638014,11.75,159503.5,12272745.288250741,64963777.729211412,35384688.708306864,49798051.41013182,25119882.339367662,13633.251684570312,187539145.47526857,"[[0,835],[5,2709],[10,2838],[15,1518],[20,690],[25,320],[30,135],[35,85],[40,60],[45,42],[50,31],[55,32],[60,15],[65,18],[70,11],[75,15],[80,16],[85,16],[90,13],[95,7],[100,10],[105,7],[110,8],[115,5],[120,3],[125,5],[130,7],[135,2],[140,2],[145,4],[150,4],[155,1],[160,4],[165,2],[175,5],[180,3],[185,1],[205,1],[210,1],[215,1],[220,1],[225,1],[235,1],[240,1],[245,2],[255,2],[265,1],[275,1],[290,1],[295,2],[300,1],[315,2],[320,1],[325,1],[430,1],[480,1],[505,1],[520,1],[560,1],[580,1],[605,1],[720,1],[840,1],[900,1],[940,1],[985,1],[1235,1],[1345,1],[1560,1]]",143208.10753548113,11
